0.000000000000000000e+00 -0.000000000000000000e+00
1.289364230540701040e-01 -7.430479746581793166e-03
2.578728461081402079e-01 -7.399519141618726530e-03
3.868092691622103119e-01 -7.369431589070715022e-03
5.157456922162804158e-01 -7.340219903280657994e-03
6.446821152703505753e-01 -7.311887282262129889e-03
7.736185383244206237e-01 -7.284437321024798268e-03
9.025549613784906722e-01 -7.257874025656389436e-03
1.031491384432560832e+00 -7.232201828208077374e-03
1.160427807486630991e+00 -7.207425602434138975e-03
1.289364230540701151e+00 -7.183550680439718811e-03
1.418300653594771088e+00 -7.160582870295062116e-03
1.547237076648841247e+00 -7.138528474678764064e-03
1.676173499702911185e+00 -7.117394310617065033e-03
1.805109922756981344e+00 -7.097187730391747544e-03
1.934046345811051282e+00 -7.077916643694240340e-03
2.062982768865121663e+00 -7.059589541109899738e-03
2.191919191919191601e+00 -7.042215519022965338e-03
2.320855614973261982e+00 -7.025804306039462946e-03
2.449792038027331920e+00 -7.010366291033566684e-03
2.578728461081402301e+00 -6.995912552931059410e-03
2.707664884135472239e+00 -6.982454892352889415e-03
2.836601307189542176e+00 -6.970005865251851541e-03
2.965537730243612558e+00 -6.958578818686537819e-03
3.094474153297682495e+00 -6.948187928888605557e-03
3.223410576351752432e+00 -6.938848241792736939e-03
3.352346999405822370e+00 -6.930575716213197707e-03
3.481283422459892751e+00 -6.923387269866538435e-03
3.610219845513962689e+00 -6.917300828457645726e-03
3.739156268568033070e+00 -6.912335378065475981e-03
3.868092691622102564e+00 -6.908511021085817112e-03
3.997029114676172945e+00 -6.905849036011689653e-03
4.125965537730243327e+00 -6.904371941357769805e-03
4.254901960784313708e+00 -6.904103564063154667e-03
4.383838383838383201e+00 -6.905069112738415615e-03
4.512774806892453583e+00 -6.907295256157266333e-03
4.641711229946523964e+00 -6.910810207431367092e-03
4.770647653000593458e+00 -6.915643814349573849e-03
4.899584076054663839e+00 -6.921827656409648179e-03
5.028520499108734221e+00 -6.929395149123225572e-03
5.157456922162804602e+00 -6.938381656232872272e-03
5.286393345216874096e+00 -6.948824610545247318e-03
5.415329768270944477e+00 -6.960763644156710631e-03
5.544266191325014859e+00 -6.974240728928932445e-03
5.673202614379084352e+00 -6.989300328162495815e-03
5.802139037433154733e+00 -7.005989560518295634e-03
5.931075460487225115e+00 -7.024358377350270466e-03
6.060011883541295497e+00 -7.044459754741424183e-03
6.188948306595364990e+00 -7.066349901678838780e-03
6.317884729649436260e+00 -7.090088485966308460e-03
6.446821152703504865e+00 -7.115738879656641723e-03
6.575757575757575246e+00 -7.143368425993001057e-03
6.704693998811644740e+00 -7.173048730084138555e-03
6.833630421865715121e+00 -7.204855975805228747e-03
6.962566844919785503e+00 -7.238871271719162816e-03
7.091503267973855884e+00 -7.275181029159261299e-03
7.220439691027925377e+00 -7.313877376008614747e-03
7.349376114081996647e+00 -7.355058610162489366e-03
7.478312537136066140e+00 -7.398829697177223066e-03
7.607248960190137410e+00 -7.445302817202609398e-03
7.736185383244205127e+00 -7.494597966977916553e-03
7.865121806298276397e+00 -7.546843623459611322e-03
7.994058229352345890e+00 -7.602177476559400342e-03
8.122994652406417160e+00 -7.660747239526793234e-03
8.251931075460486653e+00 -7.722711546736005586e-03
8.380867498514556146e+00 -7.788240950064704952e-03
8.509803921568627416e+00 -7.857519026718906910e-03
8.638740344622696909e+00 -7.930743613309544290e-03
8.767676767676766403e+00 -8.008128183277877024e-03
8.896613190730837673e+00 -8.089903387464288803e-03
9.025549613784907166e+00 -8.176318780801860794e-03
9.154486036838976659e+00 -8.267644761891275104e-03
9.283422459893047929e+00 -8.364174756701254002e-03
9.412358882947117422e+00 -8.466227682991493003e-03
9.541295306001186916e+00 -8.574150738461296453e-03
9.670231729055258185e+00 -8.688322563324061068e-03
9.799168152109327679e+00 -8.809156837289373529e-03
9.928104575163397172e+00 -8.937106382172221170e-03
1.005704099821746844e+01 -9.072667855012633148e-03
1.018597742127153793e+01 -9.216387133273631210e-03
1.031491384432560920e+01 -9.368865514152715721e-03
1.044385026737967870e+01 -9.530766875269210819e-03
1.057278669043374819e+01 -9.702825975239090864e-03
1.070172311348781946e+01 -9.885858111561238518e-03
1.083065953654188895e+01 -1.008077040196201334e-02
1.095959595959595845e+01 -1.028857501670331354e-02
1.108853238265002972e+01 -1.051040476710549468e-02
1.121746880570409921e+01 -1.074753155467892719e-02
1.134640522875816870e+01 -1.100138831254882099e-02
1.147534165181223997e+01 -1.127359523546338053e-02
1.160427807486630947e+01 -1.156599130916179455e-02
1.173321449792038074e+01 -1.188067243162213571e-02
1.186215092097445023e+01 -1.222003779199431865e-02
1.199108734402851972e+01 -1.258684667212998064e-02
1.212002376708259099e+01 -1.298428850950935319e-02
1.224896019013666049e+01 -1.341606997979288146e-02
1.237789661319072998e+01 -1.388652412579435662e-02
1.250683303624479770e+01 -1.440074833118326798e-02
1.263576945929887252e+01 -1.496478044344332591e-02
1.276470588235294024e+01 -1.558582594645943273e-02
