0.000000000000000000e+00 3.666501938835558388e-02
8.999999999999999212e-05 3.678150323220621271e-02
1.799999999999999842e-04 3.713337482662447397e-02
2.700000000000000035e-04 3.772009961188690225e-02
3.599999999999999685e-04 3.854206191505808038e-02
4.499999999999999877e-04 3.959982214799470657e-02
5.400000000000000069e-04 4.089409696909879904e-02
6.299999999999999177e-04 4.242580549234276771e-02
7.199999999999999369e-04 4.419593926703038744e-02
8.100000000000000646e-04 4.620607810202231880e-02
8.999999999999999754e-04 4.845246889176871297e-02
9.882352941176471891e-04 nan
1.076470588235294186e-03 nan
1.164705882352941183e-03 nan
1.252941176470588180e-03 nan
1.341176470588235177e-03 nan
1.429411764705882174e-03 nan
1.517647058823529170e-03 nan
1.605882352941176167e-03 nan
1.694117647058823164e-03 nan
1.782352941176470161e-03 nan
1.870588235294117158e-03 nan
1.958823529411764155e-03 nan
2.047058823529411369e-03 nan
2.135294117647058149e-03 nan
2.223529411764705362e-03 nan
2.311764705882352142e-03 nan
2.400000000000000223e-03 -1.235062445859893276e-01
2.489285714285714279e-03 -1.135170048197392118e-01
2.578571428571428768e-03 -1.029050859251035427e-01
2.667857142857142823e-03 -9.321898462908580207e-02
2.757142857142856878e-03 -8.417936446710223841e-02
2.846428571428570933e-03 -7.589946772145070297e-02
2.935714285714285422e-03 -6.838708152009090324e-02
3.024999999999999478e-03 -6.167741261691341709e-02
3.114285714285713533e-03 -5.579681747551724913e-02
3.203571428571428022e-03 -5.077176000942806161e-02
3.292857142857142077e-03 -4.662559667888047099e-02
3.382142857142856132e-03 -4.337857507350938169e-02
3.471428571428570621e-03 -4.104717097399212394e-02
3.560714285714284676e-03 -3.964319034935606667e-02
3.649999999999998732e-03 -3.927744585916735642e-02
