0.000000000000000000e+00 3.101824735377019526e-01
8.999999999999999212e-05 3.101161235663786875e-01
1.799999999999999842e-04 3.100162837350027845e-01
2.700000000000000035e-04 3.098488188984888092e-01
3.599999999999999685e-04 3.096120753230257594e-01
4.499999999999999877e-04 3.093036190734406166e-01
5.400000000000000069e-04 3.089201003374498766e-01
6.299999999999999177e-04 3.084570505423437359e-01
7.199999999999999369e-04 3.079085820508993265e-01
8.100000000000000646e-04 3.072669395326589892e-01
8.999999999999999754e-04 3.066856222735716009e-01
9.882352941176471891e-04 3.063620058596184803e-01
1.076470588235294186e-03 3.061771391078999538e-01
1.164705882352941183e-03 3.059725661172406075e-01
1.252941176470588180e-03 3.057481880910309924e-01
1.341176470588235177e-03 3.055038695447832020e-01
1.429411764705882174e-03 3.052394370839411897e-01
1.517647058823529170e-03 3.049546778357293264e-01
1.605882352941176167e-03 3.046493375051049224e-01
1.694117647058823164e-03 3.043231180162933036e-01
1.782352941176470161e-03 3.039756746913030994e-01
1.870588235294117158e-03 3.036066129048738960e-01
1.958823529411764155e-03 3.032154841408894463e-01
2.047058823529411369e-03 3.028017813577291717e-01
2.135294117647058149e-03 3.023649335482494482e-01
2.223529411764705362e-03 3.019042993531892982e-01
2.311764705882352142e-03 3.014191595522818790e-01
2.400000000000000223e-03 3.005545815370818663e-01
2.489285714285714279e-03 2.991661270459513577e-01
2.578571428571428768e-03 2.977859253129716000e-01
2.667857142857142823e-03 2.966859680114994902e-01
2.757142857142856878e-03 2.957875743880222785e-01
2.846428571428570933e-03 2.950440616981369613e-01
2.935714285714285422e-03 2.944253337935184289e-01
3.024999999999999478e-03 2.939108815522112339e-01
3.114285714285713533e-03 2.934861977523207099e-01
3.203571428571428022e-03 2.931407786597996501e-01
3.292857142857142077e-03 2.928669395675125853e-01
3.382142857142856132e-03 2.926590816987102994e-01
3.471428571428570621e-03 2.925132266167680961e-01
3.560714285714284676e-03 2.924267195109239714e-01
3.649999999999998732e-03 2.923693737808343851e-01
