0.000000000000000000e+00 3.868174206246459246e+00
8.999999999999999212e-05 3.868260985013719733e+00
1.799999999999999842e-04 3.868609511206436480e+00
2.700000000000000035e-04 3.869197840513543873e+00
3.599999999999999685e-04 3.870036478880875652e+00
4.499999999999999877e-04 3.871140574295674153e+00
5.400000000000000069e-04 3.872529640050554889e+00
6.299999999999999177e-04 3.874227410454275766e+00
7.199999999999999369e-04 3.876263014849706590e+00
8.100000000000000646e-04 3.878666810718554459e+00
8.999999999999999754e-04 3.881350446898243600e+00
9.882352941176471891e-04 3.881313865284436559e+00
1.076470588235294186e-03 3.877183196650430208e+00
1.164705882352941183e-03 3.870034722284520168e+00
1.252941176470588180e-03 3.859614855699340819e+00
1.341176470588235177e-03 3.845983644773533161e+00
1.429411764705882174e-03 3.829111411161622680e+00
1.517647058823529170e-03 3.808986687979043495e+00
1.605882352941176167e-03 3.785587406054119253e+00
1.694117647058823164e-03 3.758887624117959181e+00
1.782352941176470161e-03 3.728858663015651054e+00
1.870588235294117158e-03 3.695456897684156861e+00
1.958823529411764155e-03 3.658670318606365157e+00
2.047058823529411369e-03 3.618343145916000925e+00
2.135294117647058149e-03 3.574829232057432193e+00
2.223529411764705362e-03 3.526552002544691700e+00
2.311764705882352142e-03 3.479109172442824249e+00
2.400000000000000223e-03 3.405979912294453182e+00
2.489285714285714279e-03 3.281620083513943520e+00
2.578571428571428768e-03 3.147211685017173188e+00
2.667857142857142823e-03 3.025786225069663438e+00
2.757142857142856878e-03 2.912970254228598677e+00
2.846428571428570933e-03 2.810263576153697151e+00
2.935714285714285422e-03 2.717576367024158834e+00
3.024999999999999478e-03 2.635225422320544464e+00
3.114285714285713533e-03 2.563395820223095090e+00
3.203571428571428022e-03 2.502281753527350716e+00
3.292857142857142077e-03 2.452045572271190021e+00
3.382142857142856132e-03 2.412825502029197100e+00
3.471428571428570621e-03 2.384731572914922548e+00
3.560714285714284676e-03 2.367841635476875428e+00
3.649999999999998732e-03 2.363616460441941847e+00
