0.000000000000000000e+00 4.774088601955387645e+00
8.999999999999999212e-05 4.774193204591869133e+00
1.799999999999999842e-04 4.774613187166480976e+00
2.700000000000000035e-04 4.775321427139057384e+00
3.599999999999999685e-04 4.776329968623511668e+00
4.499999999999999877e-04 4.777656021566584421e+00
5.400000000000000069e-04 4.779324696076747259e+00
6.299999999999999177e-04 4.781359842647973757e+00
7.199999999999999369e-04 4.783821927982117472e+00
8.100000000000000646e-04 4.786670529179276379e+00
8.999999999999999754e-04 4.790120967509260197e+00
9.882352941176471891e-04 4.789217196360257667e+00
1.076470588235294186e-03 4.780921683637152420e+00
1.164705882352941183e-03 4.766784639943026036e+00
1.252941176470588180e-03 4.746403222566106805e+00
1.341176470588235177e-03 4.719832323988607747e+00
1.429411764705882174e-03 4.686981872687499440e+00
1.517647058823529170e-03 4.647777671745298989e+00
1.605882352941176167e-03 4.602117974211961560e+00
1.694117647058823164e-03 4.549882445189485480e+00
1.782352941176470161e-03 4.490934599746320366e+00
1.870588235294117158e-03 4.425096558978695249e+00
1.958823529411764155e-03 4.352239468168620284e+00
2.047058823529411369e-03 4.271937105790297728e+00
2.135294117647058149e-03 4.184748904145644488e+00
2.223529411764705362e-03 4.087419566822981132e+00
2.311764705882352142e-03 3.990779814096270250e+00
2.400000000000000223e-03 3.842541387076365389e+00
2.489285714285714279e-03 3.593637492318497273e+00
2.578571428571428768e-03 3.324730867042315463e+00
2.667857142857142823e-03 3.079990269327212093e+00
2.757142857142856878e-03 2.851392891180038802e+00
2.846428571428570933e-03 2.642098404270732281e+00
2.935714285714285422e-03 2.452250608401928211e+00
3.024999999999999478e-03 2.282765710269030190e+00
3.114285714285713533e-03 2.134299196140916344e+00
3.203571428571428022e-03 2.007503955594363454e+00
3.292857142857142077e-03 1.902943629813915294e+00
3.382142857142856132e-03 1.821099521075028482e+00
3.471428571428570621e-03 1.762358204470485745e+00
3.560714285714284676e-03 1.726994426763005963e+00
3.649999999999998732e-03 1.718143910155999876e+00
