0.000000000000000000e+00 1.323300494515798320e+01
2.602602602602602580e-02 1.317964716648937618e+01
5.205205205205205160e-02 1.317784181618230477e+01
7.807807807807808087e-02 1.317603626227660030e+01
1.041041041041041032e-01 1.317423050380404703e+01
1.301301301301301117e-01 1.317242453979332240e+01
1.561561561561561340e-01 1.317061836926996854e+01
1.821821821821821563e-01 1.316881199125639057e+01
2.082082082082081509e-01 1.316700540477183523e+01
2.342342342342341732e-01 1.316519860883236781e+01
2.602602602602601678e-01 1.316339160245087214e+01
2.862862862862862179e-01 1.316158438463701863e+01
3.123123123123122125e-01 1.315977695439725714e+01
3.383383383383382070e-01 1.315796931073479570e+01
3.643643643643642571e-01 1.315616145264958803e+01
3.903903903903902517e-01 1.315435337913831404e+01
4.164164164164162463e-01 1.315254508919436383e+01
4.424424424424422964e-01 1.315073658180781990e+01
4.684684684684682909e-01 1.314892785596544655e+01
4.944944944944942855e-01 1.314711891065066141e+01
5.205205205205203356e-01 1.314530974484352654e+01
5.465465465465464412e-01 1.314350035752073076e+01
5.725725725725725468e-01 1.314169074765556999e+01
5.985985985985985414e-01 1.313988091421792781e+01
6.246246246246246470e-01 1.313807085617426651e+01
6.506506506506507526e-01 1.313626057248759871e+01
6.766766766766767471e-01 1.313445006211747668e+01
7.027027027027028527e-01 1.313263932401997103e+01
7.287287287287289583e-01 1.313082835714765650e+01
7.547547547547549529e-01 1.312901716044958533e+01
7.807807807807810585e-01 1.312720573287128012e+01
8.068068068068071641e-01 1.312539407335471253e+01
8.328328328328331587e-01 1.312358218083827310e+01
8.588588588588592643e-01 1.312177005425677478e+01
8.848848848848853699e-01 1.311995769254141031e+01
9.109109109109113644e-01 1.311814509461975398e+01
9.369369369369374700e-01 1.311633225941572611e+01
9.629629629629635756e-01 1.311451918584958776e+01
9.889889889889894592e-01 1.311270587283791045e+01
1.015015015015015454e+00 1.311089231929356558e+01
1.041041041041041559e+00 1.310907852412569774e+01
1.067067067067067665e+00 1.310726448623971052e+01
1.093093093093093771e+00 1.310545020453724518e+01
1.119119119119119876e+00 1.310363567791616113e+01
1.145145145145145982e+00 1.310182090527051457e+01
1.171171171171171865e+00 1.310000588549054257e+01
1.197197197197197971e+00 1.309819061746263458e+01
1.223223223223224077e+00 1.309637510006932004e+01
1.249249249249250182e+00 1.309455933218925061e+01
1.275275275275276288e+00 1.309274331269716640e+01
1.301301301301302393e+00 1.309092704046388889e+01
1.327327327327328277e+00 1.308911051435629425e+01
1.353353353353354382e+00 1.308729373323729028e+01
1.379379379379380488e+00 1.308547669596580043e+01
1.405405405405406594e+00 1.308365940139674066e+01
1.431431431431432699e+00 1.308184184838099640e+01
1.457457457457458805e+00 1.308002403576540473e+01
1.483483483483484688e+00 1.307820596239272426e+01
1.509509509509510794e+00 1.307638762710162972e+01
1.535535535535536900e+00 1.307456902872667293e+01
1.561561561561563005e+00 1.307275016609827034e+01
1.587587587587589111e+00 1.307093103804267820e+01
1.613613613613615216e+00 1.306911164338196940e+01
